StudentID,AttendancePercentage,AverageScore,FeeStatus,LMS_Logins_Per_Week,MidtermGrade,ScholarshipHolder,Target,Email,Phone,ReportingPeriod
SID_2024134,73,61.29,Paid,5,66.7,1,Enrolled,mooremark@example.net,(457)699-5127,2
SID_2024134,73,62.88,Paid,5,66.7,1,Enrolled,mooremark@example.net,(457)699-5127,3
SID_2024134,74,60.11,Paid,5,66.7,1,Enrolled,mooremark@example.net,(457)699-5127,4
SID_2024135,88,64.07,Paid,7,59.23,1,Enrolled,john09@example.net,294-574-9600,1
SID_2024135,89,62.57,Paid,7,59.23,1,Enrolled,john09@example.net,294-574-9600,2
SID_2024135,90,62.87,Paid,7,59.23,1,Enrolled,john09@example.net,294-574-9600,3
SID_2024135,92,68.44,Paid,7,59.23,1,Enrolled,john09@example.net,294-574-9600,4
SID_2024136,89,92.9,Paid,7,83.14,0,Graduate,philip98@example.net,943.552.2872x36494,1
SID_2024136,90,96.18,Paid,7,83.14,0,Graduate,philip98@example.net,943.552.2872x36494,2
SID_2024136,94,98.82,Paid,7,83.14,0,Graduate,philip98@example.net,943.552.2872x36494,3
SID_2024136,96,98.86,Paid,7,83.14,0,Graduate,philip98@example.net,943.552.2872x36494,4
SID_2024137,40,47.14,Overdue,1,57.68,1,Dropout,ryan68@example.net,(783)504-9659x54445,1
SID_2024137,40,47.62,Overdue,1,57.68,1,Dropout,ryan68@example.net,(783)504-9659x54445,2
SID_2024137,40,51.5,Overdue,1,57.68,1,Dropout,ryan68@example.net,(783)504-9659x54445,3
SID_2024137,40,55.28,Overdue,1,57.68,1,Dropout,ryan68@example.net,(783)504-9659x54445,4
SID_2024138,41,42.13,Overdue,1,36.21,0,Dropout,ashley20@example.com,958.708.6882,1
SID_2024138,40,41.63,Overdue,1,36.21,0,Dropout,ashley20@example.com,958.708.6882,2
SID_2024138,46,45.97,Overdue,1,36.21,0,Dropout,ashley20@example.com,958.708.6882,3
SID_2024138,50,49.04,Overdue,1,36.21,0,Dropout,ashley20@example.com,958.708.6882,4
SID_2024139,83,73.63,Paid,6,75.75,1,Enrolled,christopher35@example.org,385-905-2024x454,1
SID_2024139,82,71.35,Paid,6,75.75,1,Enrolled,christopher35@example.org,385-905-2024x454,2
SID_2024139,83,69.63,Paid,6,75.75,1,Enrolled,christopher35@example.org,385-905-2024x454,3
SID_2024139,86,71.99,Paid,6,75.75,1,Enrolled,christopher35@example.org,385-905-2024x454,4
SID_2024140,40,38.24,Overdue,0,50.31,0,Dropout,zford@example.net,+1-557-401-2460,1
SID_2024140,40,37.1,Overdue,0,50.31,0,Dropout,zford@example.net,+1-557-401-2460,2
SID_2024140,40,46.66,Overdue,0,50.31,0,Dropout,zford@example.net,+1-557-401-2460,3
SID_2024140,41,48.68,Overdue,0,50.31,0,Dropout,zford@example.net,+1-557-401-2460,4
SID_2024141,87,96.99,Paid,6,78.0,0,Graduate,alejandrajacobs@example.net,958.512.1311x14144,1
SID_2024141,87,100.0,Paid,6,78.0,0,Graduate,alejandrajacobs@example.net,958.512.1311x14144,2
SID_2024141,88,100.0,Paid,6,78.0,0,Graduate,alejandrajacobs@example.net,958.512.1311x14144,3
SID_2024141,89,100.0,Paid,6,78.0,0,Graduate,alejandrajacobs@example.net,958.512.1311x14144,4
SID_2024142,95,84.4,Paid,6,91.34,0,Graduate,houstontyler@example.net,+1-920-779-2182x543,1
SID_2024142,98,88.01,Paid,6,91.34,0,Graduate,houstontyler@example.net,+1-920-779-2182x543,2
SID_2024142,97,92.77,Paid,6,91.34,0,Graduate,houstontyler@example.net,+1-920-779-2182x543,3
SID_2024142,98,90.8,Paid,6,91.34,0,Graduate,houstontyler@example.net,+1-920-779-2182x543,4
SID_2024143,66,30.0,Due,4,46.14,1,Dropout,xking@example.org,001-546-343-2918x786,1
SID_2024143,70,30.0,Due,4,46.14,1,Dropout,xking@example.org,001-546-343-2918x786,2
SID_2024143,74,37.71,Due,4,46.14,1,Dropout,xking@example.org,001-546-343-2918x786,3
SID_2024143,78,41.15,Due,4,46.14,1,Dropout,xking@example.org,001-546-343-2918x786,4
SID_2024144,86,81.36,Paid,3,59.53,0,Enrolled,ycarson@example.org,(825)544-0199,1
SID_2024144,84,82.47,Paid,3,59.53,0,Enrolled,ycarson@example.org,(825)544-0199,2
SID_2024144,87,78.35,Paid,3,59.53,0,Enrolled,ycarson@example.org,(825)544-0199,3
SID_2024144,84,78.86,Paid,3,59.53,0,Enrolled,ycarson@example.org,(825)544-0199,4
SID_2024145,74,67.53,Paid,7,68.38,1,Enrolled,susanbarton@example.org,+1-656-329-0678x948,1
SID_2024145,72,62.43,Paid,7,68.38,1,Enrolled,susanbarton@example.org,+1-656-329-0678x948,2
SID_2024145,70,64.88,Paid,7,68.38,1,Enrolled,susanbarton@example.org,+1-656-329-0678x948,3
SID_2024145,71,64.08,Paid,7,68.38,1,Enrolled,susanbarton@example.org,+1-656-329-0678x948,4
SID_2024146,91,76.07,Paid,5,87.8,1,Graduate,richardwilliams@example.net,946.350.4535x981,1
SID_2024146,92,79.1,Paid,5,87.8,1,Graduate,richardwilliams@example.net,946.350.4535x981,2
SID_2024146,96,86.26,Paid,5,87.8,1,Graduate,richardwilliams@example.net,946.350.4535x981,3
SID_2024146,94,79.05,Paid,5,87.8,1,Graduate,richardwilliams@example.net,946.350.4535x981,4
SID_2024147,71,77.98,Due,7,55.45,0,Enrolled,ashleyhunt@example.org,(355)240-7062,1
SID_2024147,71,74.46,Due,7,55.45,0,Enrolled,ashleyhunt@example.org,(355)240-7062,2
SID_2024147,77,73.1,Due,7,55.45,0,Enrolled,ashleyhunt@example.org,(355)240-7062,3
SID_2024147,74,70.65,Due,7,55.45,0,Enrolled,ashleyhunt@example.org,(355)240-7062,4
SID_2024148,92,65.32,Paid,9,62.34,0,Enrolled,hoffmankatie@example.org,868.725.8119x2206,1
SID_2024148,90,67.93,Paid,9,62.34,0,Enrolled,hoffmankatie@example.org,868.725.8119x2206,2
SID_2024148,94,64.66,Paid,9,62.34,0,Enrolled,hoffmankatie@example.org,868.725.8119x2206,3
SID_2024148,92,67.56,Paid,9,62.34,0,Enrolled,hoffmankatie@example.org,868.725.8119x2206,4
SID_2024149,73,70.74,Paid,7,75.72,0,Enrolled,lwhite@example.com,001-453-451-4469x645,1
SID_2024149,71,73.5,Paid,7,75.72,0,Enrolled,lwhite@example.com,001-453-451-4469x645,2
SID_2024149,71,76.56,Paid,7,75.72,0,Enrolled,lwhite@example.com,001-453-451-4469x645,3
SID_2024149,70,76.08,Paid,7,75.72,0,Enrolled,lwhite@example.com,001-453-451-4469x645,4
SID_2024150,45,46.24,Overdue,2,33.08,1,Dropout,bairdvanessa@example.com,(417)378-0888x41130,1
SID_2024150,44,54.44,Overdue,2,33.08,1,Dropout,bairdvanessa@example.com,(417)378-0888x41130,2
SID_2024150,49,58.42,Overdue,2,33.08,1,Dropout,bairdvanessa@example.com,(417)378-0888x41130,3
SID_2024150,54,60.88,Overdue,2,33.08,1,Dropout,bairdvanessa@example.com,(417)378-0888x41130,4
SID_2024151,77,81.03,Paid,7,70.31,0,Enrolled,ericlevy@example.net,(410)512-6159,1
SID_2024151,75,84.49,Paid,7,70.31,0,Enrolled,ericlevy@example.net,(410)512-6159,2
SID_2024151,74,86.5,Paid,7,70.31,0,Enrolled,ericlevy@example.net,(410)512-6159,3
SID_2024151,77,78.33,Paid,7,70.31,0,Enrolled,ericlevy@example.net,(410)512-6159,4
SID_2024152,97,83.59,Paid,14,79.91,0,Graduate,lramirez@example.com,001-925-206-2829,1
SID_2024152,98,88.31,Paid,14,79.91,0,Graduate,lramirez@example.com,001-925-206-2829,2
SID_2024152,100,86.76,Paid,14,79.91,0,Graduate,lramirez@example.com,001-925-206-2829,3
SID_2024152,100,92.31,Paid,14,79.91,0,Graduate,lramirez@example.com,001-925-206-2829,4
SID_2024153,43,49.36,Overdue,1,34.45,0,Dropout,jeremybennett@example.org,+1-847-953-1576,1
SID_2024153,50,51.8,Overdue,1,34.45,0,Dropout,jeremybennett@example.org,+1-847-953-1576,2
SID_2024153,52,53.48,Overdue,1,34.45,0,Dropout,jeremybennett@example.org,+1-847-953-1576,3
SID_2024153,58,57.41,Overdue,1,34.45,0,Dropout,jeremybennett@example.org,+1-847-953-1576,4
SID_2024154,40,31.94,Overdue,4,52.2,1,Dropout,karinaburgess@example.org,+1-617-989-3170,1
SID_2024154,40,33.09,Overdue,4,52.2,1,Dropout,karinaburgess@example.org,+1-617-989-3170,2
SID_2024154,41,41.42,Overdue,4,52.2,1,Dropout,karinaburgess@example.org,+1-617-989-3170,3
SID_2024154,46,44.83,Overdue,4,52.2,1,Dropout,karinaburgess@example.org,+1-617-989-3170,4
SID_2024155,49,38.52,Due,0,47.73,1,Dropout,rgarcia@example.com,(919)200-8436x12196,1
SID_2024155,48,42.99,Due,0,47.73,1,Dropout,rgarcia@example.com,(919)200-8436x12196,2
SID_2024155,55,48.42,Due,0,47.73,1,Dropout,rgarcia@example.com,(919)200-8436x12196,3
SID_2024155,58,52.86,Due,0,47.73,1,Dropout,rgarcia@example.com,(919)200-8436x12196,4
SID_2024156,98,78.53,Paid,6,82.79,0,Graduate,thomasmelanie@example.com,001-749-497-6246x96730,1
SID_2024156,100,82.13,Paid,6,82.79,0,Graduate,thomasmelanie@example.com,001-749-497-6246x96730,2
SID_2024156,100,84.35,Paid,6,82.79,0,Graduate,thomasmelanie@example.com,001-749-497-6246x96730,3
SID_2024156,100,87.36,Paid,6,82.79,0,Graduate,thomasmelanie@example.com,001-749-497-6246x96730,4
SID_2024157,52,46.44,Overdue,1,37.49,1,Dropout,johnsonjonathan@example.net,585-385-5319,1
SID_2024157,61,55.7,Overdue,1,37.49,1,Dropout,johnsonjonathan@example.net,585-385-5319,2
SID_2024157,62,56.76,Overdue,1,37.49,1,Dropout,johnsonjonathan@example.net,585-385-5319,3
SID_2024157,67,60.65,Overdue,1,37.49,1,Dropout,johnsonjonathan@example.net,585-385-5319,4
SID_2024158,88,84.81,Paid,8,67.41,0,Enrolled,gwebster@example.com,439.759.0462,1
SID_2024158,89,81.2,Paid,8,67.41,0,Enrolled,gwebster@example.com,439.759.0462,2
SID_2024158,92,83.16,Paid,8,67.41,0,Enrolled,gwebster@example.com,439.759.0462,3
SID_2024158,87,82.52,Paid,8,67.41,0,Enrolled,gwebster@example.com,439.759.0462,4
SID_2024159,81,81.06,Paid,8,71.77,0,Enrolled,jameswoodard@example.org,(908)970-7737x7154,1
SID_2024159,82,78.29,Paid,8,71.77,0,Enrolled,jameswoodard@example.org,(908)970-7737x7154,2
SID_2024159,83,75.71,Paid,8,71.77,0,Enrolled,jameswoodard@example.org,(908)970-7737x7154,3
SID_2024159,86,77.41,Paid,8,71.77,0,Enrolled,jameswoodard@example.org,(908)970-7737x7154,4
SID_2024160,92,78.6,Paid,10,73.9,0,Graduate,gdavid@example.org,591-943-4203x02394,1
SID_2024160,94,79.39,Paid,10,73.9,0,Graduate,gdavid@example.org,591-943-4203x02394,2
SID_2024160,93,85.84,Paid,10,73.9,0,Graduate,gdavid@example.org,591-943-4203x02394,3
SID_2024160,94,83.88,Paid,10,73.9,0,Graduate,gdavid@example.org,591-943-4203x02394,4
SID_2024161,96,77.43,Paid,7,89.7,1,Graduate,phillipshepard@example.org,+1-864-253-7652,1
SID_2024161,98,78.1,Paid,7,89.7,1,Graduate,phillipshepard@example.org,+1-864-253-7652,2
SID_2024161,97,84.25,Paid,7,89.7,1,Graduate,phillipshepard@example.org,+1-864-253-7652,3
SID_2024161,100,88.26,Paid,7,89.7,1,Graduate,phillipshepard@example.org,+1-864-253-7652,4
SID_2024162,88,82.32,Paid,9,83.34,0,Graduate,bentleyemily@example.org,837-477-4114x4308,1
SID_2024162,89,84.54,Paid,9,83.34,0,Graduate,bentleyemily@example.org,837-477-4114x4308,2
SID_2024162,93,84.84,Paid,9,83.34,0,Graduate,bentleyemily@example.org,837-477-4114x4308,3
SID_2024162,91,96.13,Paid,9,83.34,0,Graduate,bentleyemily@example.org,837-477-4114x4308,4
SID_2024163,71,63.27,Paid,5,71.36,0,Enrolled,dbriggs@example.com,001-262-901-9243x9527,1
SID_2024163,73,63.72,Paid,5,71.36,0,Enrolled,dbriggs@example.com,001-262-901-9243x9527,2
SID_2024163,77,64.11,Paid,5,71.36,0,Enrolled,dbriggs@example.com,001-262-901-9243x9527,3
SID_2024163,74,60.42,Paid,5,71.36,0,Enrolled,dbriggs@example.com,001-262-901-9243x9527,4
SID_2024164,40,37.86,Overdue,4,55.73,0,Dropout,khowell@example.org,3047440119,1
SID_2024164,40,36.71,Overdue,4,55.73,0,Dropout,khowell@example.org,3047440119,2
SID_2024164,40,43.2,Overdue,4,55.73,0,Dropout,khowell@example.org,3047440119,3
SID_2024164,40,48.29,Overdue,4,55.73,0,Dropout,khowell@example.org,3047440119,4
SID_2024165,41,30.0,Paid,4,43.93,0,Dropout,philip09@example.net,001-299-891-7041x5245,1
SID_2024165,47,30.0,Paid,4,43.93,0,Dropout,philip09@example.net,001-299-891-7041x5245,2
SID_2024165,56,30.0,Paid,4,43.93,0,Dropout,philip09@example.net,001-299-891-7041x5245,3
SID_2024165,59,31.55,Paid,4,43.93,0,Dropout,philip09@example.net,001-299-891-7041x5245,4
SID_2024166,94,68.28,Paid,7,55.9,0,Enrolled,nnelson@example.org,5777763807,1
SID_2024166,92,68.28,Paid,7,55.9,0,Enrolled,nnelson@example.org,5777763807,2
SID_2024166,92,72.34,Paid,7,55.9,0,Enrolled,nnelson@example.org,5777763807,3
SID_2024166,94,70.75,Paid,7,55.9,0,Enrolled,nnelson@example.org,5777763807,4
SID_2024167,54,30.0,Overdue,2,33.74,0,Dropout,mercadomark@example.org,+1-891-466-7257x917,1
SID_2024167,57,30.0,Overdue,2,33.74,0,Dropout,mercadomark@example.org,+1-891-466-7257x917,2
SID_2024167,65,31.99,Overdue,2,33.74,0,Dropout,mercadomark@example.org,+1-891-466-7257x917,3
SID_2024167,69,34.6,Overdue,2,33.74,0,Dropout,mercadomark@example.org,+1-891-466-7257x917,4
SID_2024168,91,74.43,Due,8,79.64,0,Enrolled,kvelasquez@example.net,307.665.4761x644,1
SID_2024168,95,69.66,Due,8,79.64,0,Enrolled,kvelasquez@example.net,307.665.4761x644,2
SID_2024168,93,72.18,Due,8,79.64,0,Enrolled,kvelasquez@example.net,307.665.4761x644,3
SID_2024168,96,70.65,Due,8,79.64,0,Enrolled,kvelasquez@example.net,307.665.4761x644,4
SID_2024169,97,94.28,Paid,8,79.48,0,Graduate,ruizluis@example.net,2023088579,1
SID_2024169,97,96.11,Paid,8,79.48,0,Graduate,ruizluis@example.net,2023088579,2
SID_2024169,100,100.0,Paid,8,79.48,0,Graduate,ruizluis@example.net,2023088579,3
SID_2024169,100,100.0,Paid,8,79.48,0,Graduate,ruizluis@example.net,2023088579,4
SID_2024170,89,81.48,Paid,13,82.66,0,Graduate,elang@example.net,+1-369-239-3738x5305,1
SID_2024170,89,81.93,Paid,13,82.66,0,Graduate,elang@example.net,+1-369-239-3738x5305,2
SID_2024170,93,84.61,Paid,13,82.66,0,Graduate,elang@example.net,+1-369-239-3738x5305,3
SID_2024170,91,94.98,Paid,13,82.66,0,Graduate,elang@example.net,+1-369-239-3738x5305,4
SID_2024171,76,69.21,Paid,6,61.79,1,Enrolled,randallbradley@example.com,476-373-7479x943,1
SID_2024171,82,64.8,Paid,6,61.79,1,Enrolled,randallbradley@example.com,476-373-7479x943,2
SID_2024171,76,68.2,Paid,6,61.79,1,Enrolled,randallbradley@example.com,476-373-7479x943,3
SID_2024171,81,65.02,Paid,6,61.79,1,Enrolled,randallbradley@example.com,476-373-7479x943,4
SID_2024172,79,71.45,Paid,4,71.94,0,Enrolled,katelynfernandez@example.org,+1-858-455-7752,1
SID_2024172,84,73.36,Paid,4,71.94,0,Enrolled,katelynfernandez@example.org,+1-858-455-7752,2
SID_2024172,85,71.29,Paid,4,71.94,0,Enrolled,katelynfernandez@example.org,+1-858-455-7752,3
SID_2024172,85,73.17,Paid,4,71.94,0,Enrolled,katelynfernandez@example.org,+1-858-455-7752,4
SID_2024173,94,67.86,Paid,6,71.68,0,Enrolled,bgallegos@example.com,9792372756,1
SID_2024173,95,72.03,Paid,6,71.68,0,Enrolled,bgallegos@example.com,9792372756,2
SID_2024173,90,65.71,Paid,6,71.68,0,Enrolled,bgallegos@example.com,9792372756,3
SID_2024173,91,72.62,Paid,6,71.68,0,Enrolled,bgallegos@example.com,9792372756,4
SID_2024174,94,77.01,Paid,7,66.04,1,Enrolled,rileyeric@example.net,254-345-8986x35444,1
SID_2024174,92,79.24,Paid,7,66.04,1,Enrolled,rileyeric@example.net,254-345-8986x35444,2
SID_2024174,94,82.47,Paid,7,66.04,1,Enrolled,rileyeric@example.net,254-345-8986x35444,3
SID_2024174,92,80.86,Paid,7,66.04,1,Enrolled,rileyeric@example.net,254-345-8986x35444,4
SID_2024175,87,97.19,Paid,8,89.21,0,Graduate,ecollins@example.com,9813061082,1
SID_2024175,90,99.63,Paid,8,89.21,0,Graduate,ecollins@example.com,9813061082,2
SID_2024175,89,97.4,Paid,8,89.21,0,Graduate,ecollins@example.com,9813061082,3
SID_2024175,90,100.0,Paid,8,89.21,0,Graduate,ecollins@example.com,9813061082,4
SID_2024176,83,84.81,Paid,4,75.19,0,Enrolled,wyoung@example.com,001-922-696-7007x2753,1
SID_2024176,82,81.94,Paid,4,75.19,0,Enrolled,wyoung@example.com,001-922-696-7007x2753,2
SID_2024176,81,81.92,Paid,4,75.19,0,Enrolled,wyoung@example.com,001-922-696-7007x2753,3
SID_2024176,79,88.81,Paid,4,75.19,0,Enrolled,wyoung@example.com,001-922-696-7007x2753,4
SID_2024177,74,77.6,Due,3,75.32,1,Enrolled,manningtanya@example.com,001-825-969-5365,1
SID_2024177,78,73.32,Due,3,75.32,1,Enrolled,manningtanya@example.com,001-825-969-5365,2
SID_2024177,73,76.84,Due,3,75.32,1,Enrolled,manningtanya@example.com,001-825-969-5365,3
SID_2024177,72,74.41,Due,3,75.32,1,Enrolled,manningtanya@example.com,001-825-969-5365,4
SID_2024178,100,90.64,Paid,9,77.64,1,Graduate,tranpeter@example.com,467-775-9085,1
SID_2024178,100,91.38,Paid,9,77.64,1,Graduate,tranpeter@example.com,467-775-9085,2
SID_2024178,100,93.5,Paid,9,77.64,1,Graduate,tranpeter@example.com,467-775-9085,3
SID_2024178,100,100.0,Paid,9,77.64,1,Graduate,tranpeter@example.com,467-775-9085,4
SID_2024179,75,79.51,Paid,3,64.46,1,Enrolled,kgarcia@example.com,403.965.6859,1
SID_2024179,69,85.06,Paid,3,64.46,1,Enrolled,kgarcia@example.com,403.965.6859,2
SID_2024179,75,83.19,Paid,3,64.46,1,Enrolled,kgarcia@example.com,403.965.6859,3
SID_2024179,70,86.74,Paid,3,64.46,1,Enrolled,kgarcia@example.com,403.965.6859,4
SID_2024180,82,67.31,Due,4,59.04,1,Enrolled,solomonernest@example.net,831.718.5546,1
SID_2024180,79,65.61,Due,4,59.04,1,Enrolled,solomonernest@example.net,831.718.5546,2
SID_2024180,82,62.67,Due,4,59.04,1,Enrolled,solomonernest@example.net,831.718.5546,3
SID_2024180,83,69.29,Due,4,59.04,1,Enrolled,solomonernest@example.net,831.718.5546,4
SID_2024181,93,84.66,Paid,11,93.73,0,Graduate,elizabethbrooks@example.org,455-248-1318x8991,1
SID_2024181,93,89.01,Paid,11,93.73,0,Graduate,elizabethbrooks@example.org,455-248-1318x8991,2
SID_2024181,94,93.66,Paid,11,93.73,0,Graduate,elizabethbrooks@example.org,455-248-1318x8991,3
SID_2024181,95,91.24,Paid,11,93.73,0,Graduate,elizabethbrooks@example.org,455-248-1318x8991,4
SID_2024182,92,88.9,Paid,7,76.04,0,Graduate,freemankim@example.org,512.330.2994x03994,1
SID_2024182,92,93.47,Paid,7,76.04,0,Graduate,freemankim@example.org,512.330.2994x03994,2
SID_2024182,93,98.24,Paid,7,76.04,0,Graduate,freemankim@example.org,512.330.2994x03994,3
SID_2024182,94,93.06,Paid,7,76.04,0,Graduate,freemankim@example.org,512.330.2994x03994,4
SID_2024183,54,47.55,Overdue,3,54.35,1,Dropout,markmartinez@example.com,(935)243-3604x4291,1
SID_2024183,61,55.1,Overdue,3,54.35,1,Dropout,markmartinez@example.com,(935)243-3604x4291,2
SID_2024183,64,60.56,Overdue,3,54.35,1,Dropout,markmartinez@example.com,(935)243-3604x4291,3
SID_2024183,69,63.07,Overdue,3,54.35,1,Dropout,markmartinez@example.com,(935)243-3604x4291,4
SID_2024184,40,54.92,Due,4,56.71,1,Dropout,mcarter@example.net,405.822.6165x5235,1
SID_2024184,41,50.49,Due,4,56.71,1,Dropout,mcarter@example.net,405.822.6165x5235,2
SID_2024184,45,57.31,Due,4,56.71,1,Dropout,mcarter@example.net,405.822.6165x5235,3
SID_2024184,51,62.3,Due,4,56.71,1,Dropout,mcarter@example.net,405.822.6165x5235,4
SID_2024185,94,89.93,Paid,7,79.54,1,Graduate,millerregina@example.org,+1-269-749-4274x3881,1
SID_2024185,94,90.37,Paid,7,79.54,1,Graduate,millerregina@example.org,+1-269-749-4274x3881,2
SID_2024185,98,98.96,Paid,7,79.54,1,Graduate,millerregina@example.org,+1-269-749-4274x3881,3
SID_2024185,96,100.0,Paid,7,79.54,1,Graduate,millerregina@example.org,+1-269-749-4274x3881,4
SID_2024186,50,30.0,Overdue,2,44.2,1,Dropout,jacqueline11@example.net,+1-752-567-6584x8451,1
SID_2024186,53,30.0,Overdue,2,44.2,1,Dropout,jacqueline11@example.net,+1-752-567-6584x8451,2
SID_2024186,59,30.0,Overdue,2,44.2,1,Dropout,jacqueline11@example.net,+1-752-567-6584x8451,3
SID_2024186,65,30.17,Overdue,2,44.2,1,Dropout,jacqueline11@example.net,+1-752-567-6584x8451,4
SID_2024187,93,80.81,Due,7,60.28,1,Enrolled,adamsalex@example.com,001-581-371-5413x1591,1
SID_2024187,93,78.95,Due,7,60.28,1,Enrolled,adamsalex@example.com,001-581-371-5413x1591,2
SID_2024187,90,77.87,Due,7,60.28,1,Enrolled,adamsalex@example.com,001-581-371-5413x1591,3
SID_2024187,92,77.79,Due,7,60.28,1,Enrolled,adamsalex@example.com,001-581-371-5413x1591,4
SID_2024188,89,93.36,Paid,8,75.89,0,Graduate,harrisonlauren@example.com,001-929-534-8150x69819,1
SID_2024188,92,96.36,Paid,8,75.89,0,Graduate,harrisonlauren@example.com,001-929-534-8150x69819,2
SID_2024188,94,98.6,Paid,8,75.89,0,Graduate,harrisonlauren@example.com,001-929-534-8150x69819,3
SID_2024188,96,100.0,Paid,8,75.89,0,Graduate,harrisonlauren@example.com,001-929-534-8150x69819,4
SID_2024189,99,80.52,Paid,14,82.79,1,Graduate,thomasalexandra@example.net,(393)611-2428x4966,1
SID_2024189,100,83.24,Paid,14,82.79,1,Graduate,thomasalexandra@example.net,(393)611-2428x4966,2
SID_2024189,100,88.99,Paid,14,82.79,1,Graduate,thomasalexandra@example.net,(393)611-2428x4966,3
SID_2024189,100,92.48,Paid,14,82.79,1,Graduate,thomasalexandra@example.net,(393)611-2428x4966,4
SID_2024190,86,84.35,Paid,12,85.17,1,Graduate,phillipsmichael@example.net,2626550996,1
SID_2024190,89,90.38,Paid,12,85.17,1,Graduate,phillipsmichael@example.net,2626550996,2
SID_2024190,88,89.92,Paid,12,85.17,1,Graduate,phillipsmichael@example.net,2626550996,3
SID_2024190,93,94.85,Paid,12,85.17,1,Graduate,phillipsmichael@example.net,2626550996,4
SID_2024191,57,45.9,Due,2,35.84,0,Dropout,christopher07@example.com,001-873-466-3306x385,1
SID_2024191,65,41.94,Due,2,35.84,0,Dropout,christopher07@example.com,001-873-466-3306x385,2
SID_2024191,69,51.22,Due,2,35.84,0,Dropout,christopher07@example.com,001-873-466-3306x385,3
SID_2024191,75,53.51,Due,2,35.84,0,Dropout,christopher07@example.com,001-873-466-3306x385,4
SID_2024192,96,80.64,Paid,8,84.16,1,Graduate,hunteryoung@example.com,+1-236-773-1309,1
SID_2024192,97,83.57,Paid,8,84.16,1,Graduate,hunteryoung@example.com,+1-236-773-1309,2
SID_2024192,98,81.11,Paid,8,84.16,1,Graduate,hunteryoung@example.com,+1-236-773-1309,3
SID_2024192,99,92.03,Paid,8,84.16,1,Graduate,hunteryoung@example.com,+1-236-773-1309,4
SID_2024193,63,30.0,Overdue,2,47.53,1,Dropout,michaelyork@example.com,001-965-423-9531,1
SID_2024193,72,34.99,Overdue,2,47.53,1,Dropout,michaelyork@example.com,001-965-423-9531,2
SID_2024193,73,38.93,Overdue,2,47.53,1,Dropout,michaelyork@example.com,001-965-423-9531,3
SID_2024193,78,42.93,Overdue,2,47.53,1,Dropout,michaelyork@example.com,001-965-423-9531,4
SID_2024194,90,83.24,Due,7,57.58,1,Enrolled,sbecker@example.org,451.221.1109,1
SID_2024194,90,82.36,Due,7,57.58,1,Enrolled,sbecker@example.org,451.221.1109,2
SID_2024194,94,84.64,Due,7,57.58,1,Enrolled,sbecker@example.org,451.221.1109,3
SID_2024194,94,79.84,Due,7,57.58,1,Enrolled,sbecker@example.org,451.221.1109,4
SID_2024195,62,43.52,Due,4,29.12,1,Dropout,trivera@example.com,548.895.9554x7250,1
SID_2024195,65,50.79,Due,4,29.12,1,Dropout,trivera@example.com,548.895.9554x7250,2
SID_2024195,73,49.92,Due,4,29.12,1,Dropout,trivera@example.com,548.895.9554x7250,3
SID_2024195,77,55.25,Due,4,29.12,1,Dropout,trivera@example.com,548.895.9554x7250,4
SID_2024196,72,67.86,Due,6,59.14,1,Enrolled,kimberly81@example.org,576-811-2086x424,1
SID_2024196,72,64.45,Due,6,59.14,1,Enrolled,kimberly81@example.org,576-811-2086x424,2
SID_2024196,70,65.73,Due,6,59.14,1,Enrolled,kimberly81@example.org,576-811-2086x424,3
SID_2024196,75,64.0,Due,6,59.14,1,Enrolled,kimberly81@example.org,576-811-2086x424,4
SID_2024197,40,30.0,Overdue,4,57.07,1,Dropout,norriskeith@example.org,913.431.5980,1
SID_2024197,40,30.0,Overdue,4,57.07,1,Dropout,norriskeith@example.org,913.431.5980,2
SID_2024197,41,30.0,Overdue,4,57.07,1,Dropout,norriskeith@example.org,913.431.5980,3
SID_2024197,45,31.7,Overdue,4,57.07,1,Dropout,norriskeith@example.org,913.431.5980,4
SID_2024198,80,78.28,Paid,3,58.71,1,Enrolled,ronald74@example.net,832.994.3883,1
SID_2024198,85,81.71,Paid,3,58.71,1,Enrolled,ronald74@example.net,832.994.3883,2
SID_2024198,85,82.18,Paid,3,58.71,1,Enrolled,ronald74@example.net,832.994.3883,3
SID_2024198,82,83.16,Paid,3,58.71,1,Enrolled,ronald74@example.net,832.994.3883,4
SID_2024199,75,61.8,Paid,4,56.37,0,Enrolled,cory25@example.net,472.227.2463,1
SID_2024199,71,57.89,Paid,4,56.37,0,Enrolled,cory25@example.net,472.227.2463,2
SID_2024199,73,60.9,Paid,4,56.37,0,Enrolled,cory25@example.net,472.227.2463,3
SID_2024199,75,58.13,Paid,4,56.37,0,Enrolled,cory25@example.net,472.227.2463,4
SID_2024200,85,75.8,Paid,7,60.25,1,Enrolled,lvazquez@example.com,451.597.6223x7376,1
SID_2024200,89,75.96,Paid,7,60.25,1,Enrolled,lvazquez@example.com,451.597.6223x7376,2
SID_2024200,87,76.39,Paid,7,60.25,1,Enrolled,lvazquez@example.com,451.597.6223x7376,3
SID_2024200,84,75.02,Paid,7,60.25,1,Enrolled,lvazquez@example.com,451.597.6223x7376,4
SID_2024201,86,83.57,Paid,6,89.97,0,Graduate,christineford@example.org,(967)669-3604x54200,1
SID_2024201,87,83.56,Paid,6,89.97,0,Graduate,christineford@example.org,(967)669-3604x54200,2
