StudentID,AttendancePercentage,AverageScore,FeeStatus,LMS_Logins_Per_Week,MidtermGrade,ScholarshipHolder,Target,Name,Email,Phone,Branch,Year,FinancialStressScore,HealthImpact,CareerConfidenceScore,ReportingPeriod
SID_2024097,52,52.6,Overdue,0,40.37,1,Dropout,Hardik Nagy,hardik74@college.edu,09207378346,Electrical,1,3,Yes,1,4
SID_2024098,99,85.71,Paid,9,79.59,0,Graduate,Urmi Mohan,urmi20@college.edu,+918691670027,Computer Science,3,2,No,4,1
SID_2024098,87,76.66,Paid,9,79.59,0,Graduate,Urmi Mohan,urmi20@college.edu,+918691670027,Computer Science,3,2,No,4,2
SID_2024098,87,80.12,Paid,9,79.59,0,Graduate,Urmi Mohan,urmi20@college.edu,+918691670027,Computer Science,3,2,No,4,3
SID_2024098,87,79.75,Paid,9,79.59,0,Graduate,Urmi Mohan,urmi20@college.edu,+918691670027,Computer Science,3,2,No,4,4
SID_2024099,66,50.7,Overdue,4,52.79,1,Dropout,Saksham Rajan,saksham82@college.edu,8978830705,Civil,1,5,No,1,1
SID_2024099,46,48.67,Overdue,4,52.79,1,Dropout,Saksham Rajan,saksham82@college.edu,8978830705,Civil,1,5,No,1,2
SID_2024099,50,41.87,Overdue,4,52.79,1,Dropout,Saksham Rajan,saksham82@college.edu,8978830705,Civil,1,5,No,1,3
SID_2024099,54,43.83,Overdue,4,52.79,1,Dropout,Saksham Rajan,saksham82@college.edu,8978830705,Civil,1,5,No,1,4
SID_2024100,71,69.34,Paid,8,73.63,1,Enrolled,Neel Chand,neel68@college.edu,2280174368,Computer Science,1,1,No,3,1
SID_2024100,75,61.87,Paid,8,73.63,1,Enrolled,Neel Chand,neel68@college.edu,2280174368,Computer Science,1,1,No,3,2
SID_2024100,78,63.54,Paid,8,73.63,1,Enrolled,Neel Chand,neel68@college.edu,2280174368,Computer Science,1,1,No,3,3
SID_2024100,83,65.93,Paid,8,73.63,1,Enrolled,Neel Chand,neel68@college.edu,2280174368,Computer Science,1,1,No,3,4
SID_2024101,86,82.25,Paid,6,61.7,0,Enrolled,Anthony Hans,anthony48@college.edu,02586187741,Mechanical,1,3,No,4,1
SID_2024101,97,75.19,Paid,6,61.7,0,Enrolled,Anthony Hans,anthony48@college.edu,02586187741,Mechanical,1,3,No,4,2
SID_2024101,89,83.68,Paid,6,61.7,0,Enrolled,Anthony Hans,anthony48@college.edu,02586187741,Mechanical,1,3,No,4,3
SID_2024101,89,81.16,Paid,6,61.7,0,Enrolled,Anthony Hans,anthony48@college.edu,02586187741,Mechanical,1,3,No,4,4
SID_2024102,100,85.4,Paid,5,88.29,0,Graduate,Netra Chokshi,netra80@college.edu,3857925530,Computer Science,1,3,No,5,1
SID_2024102,92,73.02,Paid,5,88.29,0,Graduate,Netra Chokshi,netra80@college.edu,3857925530,Computer Science,1,3,No,5,2
SID_2024102,95,80.24,Paid,5,88.29,0,Graduate,Netra Chokshi,netra80@college.edu,3857925530,Computer Science,1,3,No,5,3
SID_2024102,94,79.0,Paid,5,88.29,0,Graduate,Netra Chokshi,netra80@college.edu,3857925530,Computer Science,1,3,No,5,4
SID_2024103,100,70.74,Paid,5,59.98,0,Enrolled,Jyoti Ganesh,jyoti54@college.edu,01707601176,Mechanical,2,1,No,5,1
SID_2024103,87,61.94,Paid,5,59.98,0,Enrolled,Jyoti Ganesh,jyoti54@college.edu,01707601176,Mechanical,2,1,No,5,2
SID_2024103,86,67.42,Paid,5,59.98,0,Enrolled,Jyoti Ganesh,jyoti54@college.edu,01707601176,Mechanical,2,1,No,5,3
SID_2024103,91,67.14,Paid,5,59.98,0,Enrolled,Jyoti Ganesh,jyoti54@college.edu,01707601176,Mechanical,2,1,No,5,4
SID_2024104,76,58.83,Paid,5,79.65,0,Enrolled,Tara Nagi,tara20@college.edu,2474989927,Computer Science,3,1,No,5,1
SID_2024104,74,61.97,Paid,5,79.65,0,Enrolled,Tara Nagi,tara20@college.edu,2474989927,Computer Science,3,1,No,5,2
SID_2024104,85,64.27,Paid,5,79.65,0,Enrolled,Tara Nagi,tara20@college.edu,2474989927,Computer Science,3,1,No,5,3
SID_2024104,82,63.18,Paid,5,79.65,0,Enrolled,Tara Nagi,tara20@college.edu,2474989927,Computer Science,3,1,No,5,4
SID_2024105,73,86.45,Paid,9,92.1,1,Graduate,Deepa Amble,deepa56@college.edu,+912660918423,Civil,1,2,Yes,4,1
SID_2024105,79,81.54,Paid,9,92.1,1,Graduate,Deepa Amble,deepa56@college.edu,+912660918423,Civil,1,2,Yes,4,2
SID_2024105,89,86.74,Paid,9,92.1,1,Graduate,Deepa Amble,deepa56@college.edu,+912660918423,Civil,1,2,Yes,4,3
SID_2024105,85,84.96,Paid,9,92.1,1,Graduate,Deepa Amble,deepa56@college.edu,+912660918423,Civil,1,2,Yes,4,4
SID_2024106,88,88.72,Paid,6,71.33,0,Enrolled,Arunima Dada,arunima50@college.edu,1747860710,Civil,2,4,No,5,1
SID_2024106,87,80.62,Paid,6,71.33,0,Enrolled,Arunima Dada,arunima50@college.edu,1747860710,Civil,2,4,No,5,2
SID_2024106,86,82.78,Paid,6,71.33,0,Enrolled,Arunima Dada,arunima50@college.edu,1747860710,Civil,2,4,No,5,3
SID_2024106,85,84.69,Paid,6,71.33,0,Enrolled,Arunima Dada,arunima50@college.edu,1747860710,Civil,2,4,No,5,4
SID_2024107,86,73.09,Paid,7,64.08,1,Enrolled,Wridesh Goswami,wridesh97@college.edu,03295949244,Computer Science,2,1,No,3,1
SID_2024107,79,77.12,Paid,7,64.08,1,Enrolled,Wridesh Goswami,wridesh97@college.edu,03295949244,Computer Science,2,1,No,3,2
SID_2024107,75,82.15,Paid,7,64.08,1,Enrolled,Wridesh Goswami,wridesh97@college.edu,03295949244,Computer Science,2,1,No,3,3
SID_2024107,77,79.73,Paid,7,64.08,1,Enrolled,Wridesh Goswami,wridesh97@college.edu,03295949244,Computer Science,2,1,No,3,4
SID_2024108,91,67.48,Due,7,68.8,0,Enrolled,Xalak Bhardwaj,xalak33@college.edu,4978225480,Civil,3,3,Yes,4,1
SID_2024108,92,57.13,Due,7,68.8,0,Enrolled,Xalak Bhardwaj,xalak33@college.edu,4978225480,Civil,3,3,Yes,4,2
SID_2024108,91,62.55,Due,7,68.8,0,Enrolled,Xalak Bhardwaj,xalak33@college.edu,4978225480,Civil,3,3,Yes,4,3
SID_2024108,94,60.53,Due,7,68.8,0,Enrolled,Xalak Bhardwaj,xalak33@college.edu,4978225480,Civil,3,3,Yes,4,4
SID_2024109,70,90.59,Paid,5,64.23,0,Enrolled,Tamanna Prakash,tamanna83@college.edu,1960751668,Computer Science,2,1,No,4,1
SID_2024109,75,89.09,Paid,5,64.23,0,Enrolled,Tamanna Prakash,tamanna83@college.edu,1960751668,Computer Science,2,1,No,4,2
SID_2024109,80,85.08,Paid,5,64.23,0,Enrolled,Tamanna Prakash,tamanna83@college.edu,1960751668,Computer Science,2,1,No,4,3
SID_2024109,79,84.58,Paid,5,64.23,0,Enrolled,Tamanna Prakash,tamanna83@college.edu,1960751668,Computer Science,2,1,No,4,4
SID_2024110,40,58.53,Overdue,4,42.72,0,Dropout,Siddharth Natarajan,siddharth36@college.edu,4094152598,Electrical,1,4,No,3,1
SID_2024110,48,61.98,Overdue,4,42.72,0,Dropout,Siddharth Natarajan,siddharth36@college.edu,4094152598,Electrical,1,4,No,3,2
SID_2024110,55,61.46,Overdue,4,42.72,0,Dropout,Siddharth Natarajan,siddharth36@college.edu,4094152598,Electrical,1,4,No,3,3
SID_2024110,54,59.76,Overdue,4,42.72,0,Dropout,Siddharth Natarajan,siddharth36@college.edu,4094152598,Electrical,1,4,No,3,4
SID_2024111,89,73.23,Paid,6,58.58,0,Enrolled,Ekansh Bhattacharyya,ekansh34@college.edu,7931585965,Electronics,2,3,No,3,1
SID_2024111,79,71.07,Paid,6,58.58,0,Enrolled,Ekansh Bhattacharyya,ekansh34@college.edu,7931585965,Electronics,2,3,No,3,2
SID_2024111,89,72.5,Paid,6,58.58,0,Enrolled,Ekansh Bhattacharyya,ekansh34@college.edu,7931585965,Electronics,2,3,No,3,3
SID_2024111,89,71.14,Paid,6,58.58,0,Enrolled,Ekansh Bhattacharyya,ekansh34@college.edu,7931585965,Electronics,2,3,No,3,4
SID_2024112,94,70.58,Paid,5,72.4,1,Enrolled,Benjamin Bedi,benjamin25@college.edu,+911441869228,Mechanical,1,2,No,5,1
SID_2024112,79,78.75,Paid,5,72.4,1,Enrolled,Benjamin Bedi,benjamin25@college.edu,+911441869228,Mechanical,1,2,No,5,2
SID_2024112,84,73.89,Paid,5,72.4,1,Enrolled,Benjamin Bedi,benjamin25@college.edu,+911441869228,Mechanical,1,2,No,5,3
SID_2024112,85,76.1,Paid,5,72.4,1,Enrolled,Benjamin Bedi,benjamin25@college.edu,+911441869228,Mechanical,1,2,No,5,4
SID_2024113,82,85.55,Paid,11,70.22,0,Graduate,Krisha Kaul,krisha78@college.edu,07877676896,Civil,3,2,Yes,4,1
SID_2024113,85,90.08,Paid,11,70.22,0,Graduate,Krisha Kaul,krisha78@college.edu,07877676896,Civil,3,2,Yes,4,2
SID_2024113,95,90.27,Paid,11,70.22,0,Graduate,Krisha Kaul,krisha78@college.edu,07877676896,Civil,3,2,Yes,4,3
SID_2024113,91,91.66,Paid,11,70.22,0,Graduate,Krisha Kaul,krisha78@college.edu,07877676896,Civil,3,2,Yes,4,4
SID_2024114,102,99.87,Paid,14,81.43,0,Graduate,Bachittar Sharma,bachittar55@college.edu,+919092704371,Computer Science,3,2,No,4,1
SID_2024114,94,90.0,Paid,14,81.43,0,Graduate,Bachittar Sharma,bachittar55@college.edu,+919092704371,Computer Science,3,2,No,4,2
SID_2024114,99,96.5,Paid,14,81.43,0,Graduate,Bachittar Sharma,bachittar55@college.edu,+919092704371,Computer Science,3,2,No,4,3
SID_2024114,96,94.93,Paid,14,81.43,0,Graduate,Bachittar Sharma,bachittar55@college.edu,+919092704371,Computer Science,3,2,No,4,4
SID_2024115,76,84.34,Paid,9,73.16,1,Enrolled,Chaman Aggarwal,chaman21@college.edu,+910305202347,Computer Science,1,3,No,5,1
SID_2024115,84,78.82,Paid,9,73.16,1,Enrolled,Chaman Aggarwal,chaman21@college.edu,+910305202347,Computer Science,1,3,No,5,2
SID_2024115,86,78.35,Paid,9,73.16,1,Enrolled,Chaman Aggarwal,chaman21@college.edu,+910305202347,Computer Science,1,3,No,5,3
SID_2024115,88,76.0,Paid,9,73.16,1,Enrolled,Chaman Aggarwal,chaman21@college.edu,+910305202347,Computer Science,1,3,No,5,4
SID_2024116,85,88.57,Paid,10,91.37,0,Graduate,Gautam Guha,gautam56@college.edu,6049072946,Computer Science,1,2,No,4,1
SID_2024116,89,84.81,Paid,10,91.37,0,Graduate,Gautam Guha,gautam56@college.edu,6049072946,Computer Science,1,2,No,4,2
SID_2024116,90,80.32,Paid,10,91.37,0,Graduate,Gautam Guha,gautam56@college.edu,6049072946,Computer Science,1,2,No,4,3
SID_2024116,91,82.8,Paid,10,91.37,0,Graduate,Gautam Guha,gautam56@college.edu,6049072946,Computer Science,1,2,No,4,4
SID_2024117,59,73.96,Paid,3,77.28,0,Enrolled,Falak Roy,falak42@college.edu,01986301618,Computer Science,2,2,No,3,1
SID_2024117,73,83.11,Paid,3,77.28,0,Enrolled,Falak Roy,falak42@college.edu,01986301618,Computer Science,2,2,No,3,2
SID_2024117,75,80.12,Paid,3,77.28,0,Enrolled,Falak Roy,falak42@college.edu,01986301618,Computer Science,2,2,No,3,3
SID_2024117,71,82.17,Paid,3,77.28,0,Enrolled,Falak Roy,falak42@college.edu,01986301618,Computer Science,2,2,No,3,4
SID_2024118,97,83.23,Paid,10,75.75,0,Graduate,Abdul Sehgal,abdul81@college.edu,09425476061,Civil,2,3,No,4,1
SID_2024118,94,76.9,Paid,10,75.75,0,Graduate,Abdul Sehgal,abdul81@college.edu,09425476061,Civil,2,3,No,4,2
SID_2024118,84,79.63,Paid,10,75.75,0,Graduate,Abdul Sehgal,abdul81@college.edu,09425476061,Civil,2,3,No,4,3
SID_2024118,88,79.35,Paid,10,75.75,0,Graduate,Abdul Sehgal,abdul81@college.edu,09425476061,Civil,2,3,No,4,4
SID_2024119,80,96.08,Paid,10,83.05,0,Graduate,Karan Bhardwaj,karan23@college.edu,6645983172,Computer Science,1,2,No,5,1
SID_2024119,85,93.45,Paid,10,83.05,0,Graduate,Karan Bhardwaj,karan23@college.edu,6645983172,Computer Science,1,2,No,5,2
SID_2024119,92,94.88,Paid,10,83.05,0,Graduate,Karan Bhardwaj,karan23@college.edu,6645983172,Computer Science,1,2,No,5,3
SID_2024119,89,92.16,Paid,10,83.05,0,Graduate,Karan Bhardwaj,karan23@college.edu,6645983172,Computer Science,1,2,No,5,4
SID_2024120,69,30.69,Overdue,4,37.63,0,Dropout,Chasmum Dayal,chasmum63@college.edu,07574887066,Mechanical,2,3,Yes,2,1
SID_2024120,67,39.1,Overdue,4,37.63,0,Dropout,Chasmum Dayal,chasmum63@college.edu,07574887066,Mechanical,2,3,Yes,2,2
SID_2024120,67,40.16,Overdue,4,37.63,0,Dropout,Chasmum Dayal,chasmum63@college.edu,07574887066,Mechanical,2,3,Yes,2,3
SID_2024120,63,38.85,Overdue,4,37.63,0,Dropout,Chasmum Dayal,chasmum63@college.edu,07574887066,Mechanical,2,3,Yes,2,4
SID_2024121,85,74.55,Paid,7,70.22,1,Enrolled,Tanvi Thakkar,tanvi27@college.edu,09615020874,Civil,2,4,No,5,1
SID_2024121,75,80.34,Paid,7,70.22,1,Enrolled,Tanvi Thakkar,tanvi27@college.edu,09615020874,Civil,2,4,No,5,2
SID_2024121,73,78.44,Paid,7,70.22,1,Enrolled,Tanvi Thakkar,tanvi27@college.edu,09615020874,Civil,2,4,No,5,3
SID_2024121,73,77.75,Paid,7,70.22,1,Enrolled,Tanvi Thakkar,tanvi27@college.edu,09615020874,Civil,2,4,No,5,4
SID_2024122,59,63.65,Paid,7,58.69,0,Enrolled,Liam Wagle,liam16@college.edu,+919858304250,Mechanical,3,4,No,5,1
SID_2024122,73,63.33,Paid,7,58.69,0,Enrolled,Liam Wagle,liam16@college.edu,+919858304250,Mechanical,3,4,No,5,2
SID_2024122,68,60.02,Paid,7,58.69,0,Enrolled,Liam Wagle,liam16@college.edu,+919858304250,Mechanical,3,4,No,5,3
SID_2024122,71,62.45,Paid,7,58.69,0,Enrolled,Liam Wagle,liam16@college.edu,+919858304250,Mechanical,3,4,No,5,4
SID_2024123,84,73.66,Paid,8,66.9,1,Enrolled,Tanvi Patla,tanvi43@college.edu,+913889806823,Mechanical,1,3,No,3,1
SID_2024123,79,69.25,Paid,8,66.9,1,Enrolled,Tanvi Patla,tanvi43@college.edu,+913889806823,Mechanical,1,3,No,3,2
SID_2024123,73,73.99,Paid,8,66.9,1,Enrolled,Tanvi Patla,tanvi43@college.edu,+913889806823,Mechanical,1,3,No,3,3
SID_2024123,75,72.61,Paid,8,66.9,1,Enrolled,Tanvi Patla,tanvi43@college.edu,+913889806823,Mechanical,1,3,No,3,4
SID_2024124,77,97.34,Paid,12,91.35,0,Graduate,Raagini Sehgal,raagini31@college.edu,07057572642,Computer Science,3,1,No,4,1
SID_2024124,76,95.39,Paid,12,91.35,0,Graduate,Raagini Sehgal,raagini31@college.edu,07057572642,Computer Science,3,1,No,4,2
SID_2024124,81,91.69,Paid,12,91.35,0,Graduate,Raagini Sehgal,raagini31@college.edu,07057572642,Computer Science,3,1,No,4,3
SID_2024124,86,91.24,Paid,12,91.35,0,Graduate,Raagini Sehgal,raagini31@college.edu,07057572642,Computer Science,3,1,No,4,4
SID_2024125,72,42.2,Overdue,2,58.33,1,Dropout,Wridesh Sarna,wridesh13@college.edu,0828421578,Civil,2,5,No,3,1
SID_2024125,65,48.48,Overdue,2,58.33,1,Dropout,Wridesh Sarna,wridesh13@college.edu,0828421578,Civil,2,5,No,3,2
SID_2024125,64,48.87,Overdue,2,58.33,1,Dropout,Wridesh Sarna,wridesh13@college.edu,0828421578,Civil,2,5,No,3,3
SID_2024125,63,49.93,Overdue,2,58.33,1,Dropout,Wridesh Sarna,wridesh13@college.edu,0828421578,Civil,2,5,No,3,4
SID_2024126,109,85.93,Paid,10,89.82,0,Graduate,Udant Sidhu,udant91@college.edu,07583206972,Computer Science,3,2,No,5,1
SID_2024126,105,83.88,Paid,10,89.82,0,Graduate,Udant Sidhu,udant91@college.edu,07583206972,Computer Science,3,2,No,5,2
SID_2024126,101,82.19,Paid,10,89.82,0,Graduate,Udant Sidhu,udant91@college.edu,07583206972,Computer Science,3,2,No,5,3
SID_2024126,97,81.04,Paid,10,89.82,0,Graduate,Udant Sidhu,udant91@college.edu,07583206972,Computer Science,3,2,No,5,4
SID_2024127,81,72.37,Paid,3,75.83,0,Enrolled,Unni Lall,unni39@college.edu,7209318695,Computer Science,2,3,No,4,1
SID_2024127,84,74.14,Paid,3,75.83,0,Enrolled,Unni Lall,unni39@college.edu,7209318695,Computer Science,2,3,No,4,2
SID_2024127,80,71.75,Paid,3,75.83,0,Enrolled,Unni Lall,unni39@college.edu,7209318695,Computer Science,2,3,No,4,3
SID_2024127,78,70.04,Paid,3,75.83,0,Enrolled,Unni Lall,unni39@college.edu,7209318695,Computer Science,2,3,No,4,4
SID_2024128,102,73.17,Paid,12,78.59,0,Graduate,Henry Ganguly,henry64@college.edu,+914819576958,Computer Science,3,3,No,4,1
SID_2024128,88,81.18,Paid,12,78.59,0,Graduate,Henry Ganguly,henry64@college.edu,+914819576958,Computer Science,3,3,No,4,2
SID_2024128,91,78.12,Paid,12,78.59,0,Graduate,Henry Ganguly,henry64@college.edu,+914819576958,Computer Science,3,3,No,4,3
SID_2024128,96,75.88,Paid,12,78.59,0,Graduate,Henry Ganguly,henry64@college.edu,+914819576958,Computer Science,3,3,No,4,4
SID_2024129,84,73.73,Paid,9,71.13,1,Enrolled,Ishanvi Toor,ishanvi73@college.edu,+918446199044,Computer Science,2,4,No,5,1
SID_2024129,72,72.99,Paid,9,71.13,1,Enrolled,Ishanvi Toor,ishanvi73@college.edu,+918446199044,Computer Science,2,4,No,5,2
SID_2024129,68,74.29,Paid,9,71.13,1,Enrolled,Ishanvi Toor,ishanvi73@college.edu,+918446199044,Computer Science,2,4,No,5,3
SID_2024129,72,74.32,Paid,9,71.13,1,Enrolled,Ishanvi Toor,ishanvi73@college.edu,+918446199044,Computer Science,2,4,No,5,4
SID_2024130,80,73.73,Due,9,72.26,0,Enrolled,Bina Dhar,bina59@college.edu,3152483360,Civil,3,3,Yes,5,1
SID_2024130,82,74.34,Due,9,72.26,0,Enrolled,Bina Dhar,bina59@college.edu,3152483360,Civil,3,3,Yes,5,2
SID_2024130,80,69.96,Due,9,72.26,0,Enrolled,Bina Dhar,bina59@college.edu,3152483360,Civil,3,3,Yes,5,3
SID_2024130,80,71.98,Due,9,72.26,0,Enrolled,Bina Dhar,bina59@college.edu,3152483360,Civil,3,3,Yes,5,4
SID_2024131,87,63.42,Paid,8,77.82,0,Enrolled,Ekaraj Shah,ekaraj62@college.edu,+910557017274,Computer Science,1,4,No,3,1
SID_2024131,84,64.26,Paid,8,77.82,0,Enrolled,Ekaraj Shah,ekaraj62@college.edu,+910557017274,Computer Science,1,4,No,3,2
SID_2024131,86,70.21,Paid,8,77.82,0,Enrolled,Ekaraj Shah,ekaraj62@college.edu,+910557017274,Computer Science,1,4,No,3,3
SID_2024131,84,68.62,Paid,8,77.82,0,Enrolled,Ekaraj Shah,ekaraj62@college.edu,+910557017274,Computer Science,1,4,No,3,4
SID_2024132,47,31.2,Overdue,0,39.61,1,Dropout,Indrajit Narayan,indrajit21@college.edu,02715943332,Electronics,3,4,Yes,2,1
SID_2024132,55,32.86,Overdue,0,39.61,1,Dropout,Indrajit Narayan,indrajit21@college.edu,02715943332,Electronics,3,4,Yes,2,2
SID_2024132,58,34.23,Overdue,0,39.61,1,Dropout,Indrajit Narayan,indrajit21@college.edu,02715943332,Electronics,3,4,Yes,2,3
SID_2024132,59,32.97,Overdue,0,39.61,1,Dropout,Indrajit Narayan,indrajit21@college.edu,02715943332,Electronics,3,4,Yes,2,4
SID_2024133,61,30.14,Overdue,0,42.36,1,Dropout,Bhavya Nori,bhavya20@college.edu,+914701803010,Computer Science,2,3,Yes,1,1
SID_2024133,53,39.89,Overdue,0,42.36,1,Dropout,Bhavya Nori,bhavya20@college.edu,+914701803010,Computer Science,2,3,Yes,1,2
SID_2024133,48,37.52,Overdue,0,42.36,1,Dropout,Bhavya Nori,bhavya20@college.edu,+914701803010,Computer Science,2,3,Yes,1,3
SID_2024133,49,34.81,Overdue,0,42.36,1,Dropout,Bhavya Nori,bhavya20@college.edu,+914701803010,Computer Science,2,3,Yes,1,4
SID_2024134,70,69.44,Paid,5,66.7,1,Enrolled,Chaitaly Borde,chaitaly47@college.edu,8562221294,Computer Science,2,1,No,3,1
SID_2024134,84,65.76,Paid,5,66.7,1,Enrolled,Chaitaly Borde,chaitaly47@college.edu,8562221294,Computer Science,2,1,No,3,2
SID_2024134,78,60.68,Paid,5,66.7,1,Enrolled,Chaitaly Borde,chaitaly47@college.edu,8562221294,Computer Science,2,1,No,3,3
SID_2024134,76,63.41,Paid,5,66.7,1,Enrolled,Chaitaly Borde,chaitaly47@college.edu,8562221294,Computer Science,2,1,No,3,4
SID_2024135,94,73.61,Paid,7,59.23,1,Enrolled,Eiravati Misra,eiravati57@college.edu,4638664007,Electronics,2,1,Yes,5,1
SID_2024135,97,64.01,Paid,7,59.23,1,Enrolled,Eiravati Misra,eiravati57@college.edu,4638664007,Electronics,2,1,Yes,5,2
SID_2024135,86,64.69,Paid,7,59.23,1,Enrolled,Eiravati Misra,eiravati57@college.edu,4638664007,Electronics,2,1,Yes,5,3
SID_2024135,91,66.54,Paid,7,59.23,1,Enrolled,Eiravati Misra,eiravati57@college.edu,4638664007,Electronics,2,1,Yes,5,4
SID_2024136,100,80.57,Paid,7,83.14,0,Graduate,David Mishra,david66@college.edu,+918213083355,Civil,4,3,No,4,1
SID_2024136,90,90.67,Paid,7,83.14,0,Graduate,David Mishra,david66@college.edu,+918213083355,Civil,4,3,No,4,2
SID_2024136,91,86.08,Paid,7,83.14,0,Graduate,David Mishra,david66@college.edu,+918213083355,Civil,4,3,No,4,3
SID_2024136,88,89.02,Paid,7,83.14,0,Graduate,David Mishra,david66@college.edu,+918213083355,Civil,4,3,No,4,4
SID_2024137,40,51.62,Overdue,1,57.68,1,Dropout,Balveer Balakrishnan,balveer15@college.edu,08203218516,Mechanical,2,5,No,2,1
SID_2024137,46,60.99,Overdue,1,57.68,1,Dropout,Balveer Balakrishnan,balveer15@college.edu,08203218516,Mechanical,2,5,No,2,2
SID_2024137,40,52.39,Overdue,1,57.68,1,Dropout,Balveer Balakrishnan,balveer15@college.edu,08203218516,Mechanical,2,5,No,2,3
SID_2024137,40,55.28,Overdue,1,57.68,1,Dropout,Balveer Balakrishnan,balveer15@college.edu,08203218516,Mechanical,2,5,No,2,4
SID_2024138,56,47.7,Overdue,1,36.21,0,Dropout,Nachiket Kapur,nachiket37@college.edu,+913552253489,Electronics,1,3,No,3,1
SID_2024138,50,44.77,Overdue,1,36.21,0,Dropout,Nachiket Kapur,nachiket37@college.edu,+913552253489,Electronics,1,3,No,3,2
SID_2024138,53,50.8,Overdue,1,36.21,0,Dropout,Nachiket Kapur,nachiket37@college.edu,+913552253489,Electronics,1,3,No,3,3
SID_2024138,50,49.04,Overdue,1,36.21,0,Dropout,Nachiket Kapur,nachiket37@college.edu,+913552253489,Electronics,1,3,No,3,4
SID_2024139,77,65.79,Paid,6,75.75,1,Enrolled,Gopal Boase,gopal19@college.edu,8565209516,Electrical,3,4,Yes,4,1
SID_2024139,77,69.28,Paid,6,75.75,1,Enrolled,Gopal Boase,gopal19@college.edu,8565209516,Electrical,3,4,Yes,4,2
SID_2024139,86,68.92,Paid,6,75.75,1,Enrolled,Gopal Boase,gopal19@college.edu,8565209516,Electrical,3,4,Yes,4,3
SID_2024139,83,70.55,Paid,6,75.75,1,Enrolled,Gopal Boase,gopal19@college.edu,8565209516,Electrical,3,4,Yes,4,4
SID_2024140,47,46.77,Overdue,0,50.31,0,Dropout,Umang Sachdeva,umang21@college.edu,8139912190,Computer Science,1,4,Yes,1,1
SID_2024140,43,47.05,Overdue,0,50.31,0,Dropout,Umang Sachdeva,umang21@college.edu,8139912190,Computer Science,1,4,Yes,1,2
SID_2024140,45,50.15,Overdue,0,50.31,0,Dropout,Umang Sachdeva,umang21@college.edu,8139912190,Computer Science,1,4,Yes,1,3
SID_2024140,41,48.68,Overdue,0,50.31,0,Dropout,Umang Sachdeva,umang21@college.edu,8139912190,Computer Science,1,4,Yes,1,4
SID_2024141,82,92.07,Paid,6,78.0,0,Graduate,Idika Borra,idika13@college.edu,+919083098323,Computer Science,1,1,No,5,1
SID_2024141,93,91.12,Paid,6,78.0,0,Graduate,Idika Borra,idika13@college.edu,+919083098323,Computer Science,1,1,No,5,2
SID_2024141,87,97.0,Paid,6,78.0,0,Graduate,Idika Borra,idika13@college.edu,+919083098323,Computer Science,1,1,No,5,3
SID_2024141,85,95.26,Paid,6,78.0,0,Graduate,Idika Borra,idika13@college.edu,+919083098323,Computer Science,1,1,No,5,4
SID_2024142,106,84.09,Paid,6,91.34,0,Graduate,Ridhi Walia,ridhi37@college.edu,5093050839,Computer Science,1,3,No,5,1
SID_2024142,88,87.13,Paid,6,91.34,0,Graduate,Ridhi Walia,ridhi37@college.edu,5093050839,Computer Science,1,3,No,5,2
SID_2024142,91,81.58,Paid,6,91.34,0,Graduate,Ridhi Walia,ridhi37@college.edu,5093050839,Computer Science,1,3,No,5,3
SID_2024142,94,83.16,Paid,6,91.34,0,Graduate,Ridhi Walia,ridhi37@college.edu,5093050839,Computer Science,1,3,No,5,4
SID_2024143,69,34.58,Due,4,46.14,1,Dropout,Pahal Dasgupta,pahal62@college.edu,0237402579,Electronics,2,5,No,3,1
SID_2024143,72,43.47,Due,4,46.14,1,Dropout,Pahal Dasgupta,pahal62@college.edu,0237402579,Electronics,2,5,No,3,2
SID_2024143,80,40.93,Due,4,46.14,1,Dropout,Pahal Dasgupta,pahal62@college.edu,0237402579,Electronics,2,5,No,3,3
SID_2024143,78,41.15,Due,4,46.14,1,Dropout,Pahal Dasgupta,pahal62@college.edu,0237402579,Electronics,2,5,No,3,4
SID_2024144,91,78.11,Paid,3,59.53,0,Enrolled,Omaja Misra,omaja46@college.edu,+916884129663,Electronics,3,3,No,4,1
SID_2024144,81,77.74,Paid,3,59.53,0,Enrolled,Omaja Misra,omaja46@college.edu,+916884129663,Electronics,3,3,No,4,2
SID_2024144,89,84.25,Paid,3,59.53,0,Enrolled,Omaja Misra,omaja46@college.edu,+916884129663,Electronics,3,3,No,4,3
SID_2024144,85,81.69,Paid,3,59.53,0,Enrolled,Omaja Misra,omaja46@college.edu,+916884129663,Electronics,3,3,No,4,4
SID_2024145,61,65.4,Paid,7,68.38,1,Enrolled,Amol Babu,amol64@college.edu,9862701832,Computer Science,2,4,No,4,1
SID_2024145,79,58.59,Paid,7,68.38,1,Enrolled,Amol Babu,amol64@college.edu,9862701832,Computer Science,2,4,No,4,2
SID_2024145,77,65.12,Paid,7,68.38,1,Enrolled,Amol Babu,amol64@college.edu,9862701832,Computer Science,2,4,No,4,3
SID_2024145,73,63.49,Paid,7,68.38,1,Enrolled,Amol Babu,amol64@college.edu,9862701832,Computer Science,2,4,No,4,4
SID_2024146,87,83.88,Paid,5,87.8,1,Graduate,Devansh Sahni,devansh84@college.edu,3238630636,Civil,3,1,No,5,1
SID_2024146,90,74.45,Paid,5,87.8,1,Graduate,Devansh Sahni,devansh84@college.edu,3238630636,Civil,3,1,No,5,2
